leg_state	leg_chamber	leg_party	leg_gender	leg_latino	leg_native	leg_arab	leg_asian	leg_white	leg_black	leg_nonblackminority	treat_out	outcitiesisausedoutcity	code_some_response_given	totalpop	whitepop	blackpop	nativepop	asianpop	islanderp	otherrace	hispanicp	totalhouses	urbanhouses	ruralhousing	medianhhincom	black_medianhh	latino_medianhh	white_medianhh	blackpercent	statessquireindex	blackvotingpe	nonblackvotin	district_overallturnout	census_district_blackpercent	demvotepercent	nonblacknonwhite	urbanpercent	leg_senator	keepthis	leg_democrat	south	chamber	dist_from_dist_to_out	helpful
"AL"	"U"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	12.184	44293	75047	402	497	67	158	1376	55382	25774	29608	2.4549	1.0884	24143	2.1717	0.6159471	0.071	0.4682932	0.44222426	0.45828134	0.6159471	1.0	0.0	0.46538585	1.0	1.0	1.0	1.0	"U"	0.84180546	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.3226	34011	6471	584	1022	51	161	926	15060	11992	3068	6.352	1.8013	13952	2.6138	0.14970157	0.071	0.6889198	0.7075228	0.7047379	0.14970157	0.0	0.0	0.7962815	0.0	1.0	0.0	1.0	"L"	2.9510734	0.0
"AL"	"U"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	13.3447	106172	21966	875	2044	97	289	2004	57142	44412	12730	4.7176	1.5871	19567	2.6425	0.16460468	0.071	0.70845854	0.5119258	0.544276	0.16460468	0.2567725	0.0	0.7772217	1.0	1.0	0.0	1.0	"U"	0.8252357	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	4.4708	39313	536	425	104	25	50	4255	18831	9593	9238	3.0748	0.6856	10599	1.6425	0.011988905	0.071	0.19029851	0.34852394	0.346627	0.011988906	0.58868504	0.0	0.50942594	0.0	1.0	1.0	1.0	"L"	2.8126347	0.0
"AL"	"U"	"D"	"M"	0	0	0	0	0	1	0	0	0	1	13.062	35023	92107	628	1084	84	231	1463	53179	43913	9266	2.7894	1.1063	21095	2.2423	0.70515233	0.071	0.4467847	0.32539663	0.41099373	0.70515233	1.0	0.0	0.8257583	1.0	1.0	1.0	1.0	"U"	0.89455545	1.0
"AL"	"U"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	13.0842	96439	29742	748	1979	95	217	1622	60269	36595	23674	2.9051	1.1533	11565	1.8114	0.22731231	0.071	0.46436018	0.42766568	0.43600678	0.22731233	0.6083942	0.0	0.6071944	1.0	1.0	1.0	1.0	"U"	1.1473802	1.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	4.2275	33735	7017	281	227	31	64	920	18768	13143	5625	2.9031	1.2224	8594	1.7327	0.16598463	0.071	0.47156906	0.38567135	0.39992905	0.16598463	0.6650648	0.0	0.7002877	0.0	1.0	1.0	1.0	"L"	2.6858156	0.0
"AL"	"U"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	12.8031	53154	71225	773	703	83	198	1895	56735	21469	35266	2.4144	1.0407	7949	1.8589	0.5563106	0.071	0.43703756	0.48195612	0.45696744	0.5563106	1.0	0.0	0.3784084	1.0	1.0	1.0	1.0	"U"	1.3421941	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	4.2542	32691	7872	367	132	31	49	1400	18845	10433	8412	2.7467	0.8762	7766	1.6137	0.18504067	0.071	0.3968496	0.37158927	0.37626347	0.18504067	0.59910786	0.0	0.55362165	0.0	1.0	1.0	1.0	"L"	2.767959	0.0
"AL"	"U"	"R"	"F"	0	0	0	0	1	0	0	1	0	0	12.3858	100591	17313	1314	1230	141	275	2994	54176	24295	29881	3.4694	1.0707	10509	1.9673	0.13978104	0.071	0.41200253	0.460397	0.45363238	0.13978104	0.24732374	0.0	0.44844583	1.0	1.0	0.0	1.0	"U"	1.8181113	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	4.142	38550	1644	335	249	11	34	597	17534	5276	12258	3.8332	1.3301	31229	1.8641	0.03969097	0.071	0.49270073	0.510006	0.5093192	0.03969097	0.0	0.0	0.30090111	0.0	1.0	0.0	1.0	"L"	2.571058	1.0
"AL"	"U"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	12.5752	84751	37489	1155	580	60	218	1499	53302	20794	32508	3.1681	0.9866	11808	1.9039	0.29811853	0.071	0.45762756	0.48991084	0.4802866	0.29811853	0.62052804	0.0	0.3901167	1.0	1.0	1.0	1.0	"U"	0.995881	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	4.2517	31309	10009	366	167	10	70	586	18912	3153	15759	3.6292	1.1661	18168	1.958	0.23541172	0.071	0.4447997	0.56561464	0.5371734	0.23541172	0.0	0.0	0.16671953	0.0	1.0	0.0	1.0	"L"	0.7237184	1.0
"AL"	"L"	"D"	"F"	0	0	0	0	0	1	0	1	0	0	4.2279	16253	24832	235	132	43	67	717	19281	13013	6268	2.3115	1.0086	8324	1.7136	0.5873365	0.071	0.41289467	0.31913796	0.3742047	0.5873365	0.73768544	0.0	0.6749131	0.0	1.0	1.0	1.0	"L"	2.3859115	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.292	32223	9893	248	109	22	65	360	19647	8451	11196	3.1246	1.1018	16148	1.7961	0.2304986	0.071	0.40361872	0.41756743	0.4143523	0.2304986	0.36353287	0.0	0.43014202	0.0	1.0	0.0	1.0	"L"	0.38437593	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.456	41209	655	475	93	5	46	2077	17946	1840	16106	3.646	1.017	8516	1.6821	0.014699283	0.071	0.4	0.39444256	0.39452425	0.014699282	0.2843862	0.0	0.10252981	0.0	1.0	0.0	1.0	"L"	2.4500515	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	4.2255	35721	5197	310	216	33	56	722	17938	11673	6265	3.561	1.5114	13733	1.8306	0.12299136	0.071	0.47873774	0.4144854	0.42238787	0.12299136	0.70521414	0.0	0.6507414	0.0	1.0	1.0	1.0	"L"	2.382524	0.0
"AL"	"U"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	12.5683	79412	39463	1010	3419	87	401	1891	52291	42876	9415	3.2942	1.0477	17172	1.9615	0.31398836	0.071	0.4688189	0.3840872	0.41069198	0.31398836	0.49066803	0.0	0.8199499	1.0	1.0	0.0	1.0	"U"	2.2936237	1.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.2656	36879	4296	342	382	49	61	647	18854	12407	6447	3.698	1.5671	13440	2.1705	0.10071268	0.071	0.612663	0.45857665	0.47409508	0.10071268	0.0	0.0	0.6580566	0.0	1.0	0.0	1.0	"L"	2.4583442	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	4.4308	33141	10139	277	98	11	32	610	20229	2125	18104	2.8572	0.98	7945	1.549	0.22883001	0.071	0.40112436	0.47458223	0.45777285	0.22883001	0.6993474	0.0	0.1050472	0.0	1.0	1.0	1.0	"L"	0.91259676	1.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.442	30395	13089	245	159	26	72	434	19394	9866	9528	3.2629	1.0882	12493	1.8732	0.29466456	0.071	0.41362977	0.3982956	0.40281406	0.29466456	0.49262768	0.0	0.508714	0.0	1.0	0.0	1.0	"L"	1.2084558	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	1	4.4319	40457	2276	382	101	22	52	1029	22671	0	22671	3.0394	1.2171	8422	1.5562	0.05135495	0.071	0.3976274	0.4130533	0.4122611	0.05135495	1.0	0.0	0.0	0.0	1.0	1.0	1.0	"L"	2.8864753	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	4.4359	36967	5589	300	119	7	42	1335	19575	3235	16340	3.2269	1.0151	7873	1.624	0.12599473	0.071	0.4698515	0.4346144	0.43905407	0.12599473	0.61102146	0.0	0.16526182	0.0	1.0	1.0	1.0	"L"	0.38717154	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.2468	35876	5475	254	246	11	41	565	16588	14700	1888	5.0145	1.3797	8640	2.3212	0.1289206	0.071	0.9674886	0.5020139	0.56202316	0.1289206	0.32270756	0.0	0.8861828	0.0	1.0	0.0	1.0	"L"	2.2584863	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.0951	31155	8398	225	382	12	71	708	17518	16192	1326	4.3405	1.6616	12959	2.6128	0.20507436	0.071	0.60585856	0.3795349	0.42594808	0.20507436	0.46712294	0.0	0.9243065	0.0	1.0	0.0	1.0	"L"	2.2054524	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.4759	40606	2148	161	1065	31	121	627	17608	17146	462	6.754	2.3477	28074	3.6775	0.047990344	0.071	0.83891994	0.58555305	0.5977122	0.04799035	0.0	0.0	0.9737619	0.0	1.0	0.0	1.0	"L"	2.0622683	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.5005	37514	3037	175	1651	37	195	2396	21116	21116	0	5.133	1.9207	14836	3.3151	0.06748139	0.071	0.7951926	0.47941288	0.50072217	0.06748139	0.0	0.0	1.0	0.0	1.0	0.0	1.0	"L"	2.0615454	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	4.4672	41443	1511	156	828	9	65	660	20082	17951	2131	6.762	3.2001	24235	4.3525	0.033824317	0.071	1.1899405	0.6314033	0.6502955	0.03382432	0.0	0.0	0.893885	0.0	1.0	0.0	1.0	"L"	2.1331387	1.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.4497	38653	4257	277	328	9	37	936	17609	11173	6436	4.702	1.2496	12635	2.1161	0.095669374	0.071	0.6617336	0.48377237	0.5007978	0.095669374	0.0	0.0	0.6345051	0.0	1.0	0.0	1.0	"L"	1.8430825	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.1834	36896	4072	387	112	9	21	337	17165	1284	15881	3.9341	1.1619	13357	1.8947	0.0973371	0.071	0.48010805	0.5486203	0.54195154	0.0973371	0.0	0.0	0.07480338	0.0	1.0	0.0	1.0	"L"	2.279523	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.4517	40724	2920	282	195	18	42	336	17513	11450	6063	4.5166	1.1434	10713	2.0746	0.06559292	0.071	0.7958904	0.53039885	0.5478132	0.06559292	0.0	0.0	0.6538001	0.0	1.0	0.0	1.0	"L"	2.2633355	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	4.2534	12964	27605	164	677	22	132	970	19925	19457	468	3.0512	1.3355	12619	3.2353	0.6490102	0.071	0.47936967	0.48623484	0.48177928	0.6490102	1.0	0.0	0.9765119	0.0	1.0	1.0	1.0	"L"	2.0725374	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	4.0627	12657	27239	224	107	15	44	341	16745	15478	1267	2.9258	1.2197	6643	1.8468	0.67046547	0.071	0.46348986	0.32222885	0.41693947	0.67046547	1.0	0.0	0.92433566	0.0	1.0	1.0	1.0	"L"	2.1136746	0.0
"AL"	"L"	"D"	"F"	0	0	0	0	0	1	0	0	0	0	4.049	14726	25298	120	87	17	34	208	16818	16817	1	3.1491	1.4047	21361	1.9055	0.6247963	0.071	0.50849867	0.32378882	0.43919486	0.6247963	1.0	0.0	0.9999405	0.0	1.0	1.0	1.0	"L"	2.0461128	0.0
"AL"	"L"	"D"	"F"	0	0	0	0	0	1	0	1	0	0	4.0572	14144	25332	267	90	24	51	664	17422	16992	430	2.3721	1.1776	8317	1.6224	0.62437147	0.071	0.40202117	0.23412074	0.33895296	0.62437147	1.0	0.0	0.97531855	0.0	1.0	1.0	1.0	"L"	2.1897485	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	4.0583	27222	12256	201	239	33	70	562	17898	6766	11132	3.1691	0.9642	8400	2.0425	0.30199838	0.071	0.47356397	0.49189818	0.4863613	0.30199838	0.6847753	0.0	0.37803108	0.0	1.0	1.0	1.0	"L"	1.7147653	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.4439	35224	7923	311	270	28	100	583	18570	8753	9817	4.0458	1.5341	19627	1.9092	0.17828934	0.071	0.65240437	0.48526675	0.5150656	0.17828934	0.37727422	0.0	0.47135165	0.0	1.0	0.0	1.0	"L"	1.7696972	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.4421	33345	9343	241	699	14	114	665	20436	18146	2290	3.5413	1.605	9767	2.4947	0.21032844	0.071	0.4906347	0.53118765	0.5226582	0.21032844	0.0	0.0	0.8879429	0.0	1.0	0.0	1.0	"L"	1.8355112	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.0864	29118	10049	1099	123	13	57	405	16976	4459	12517	3.1733	0.8463	19738	1.7398	0.24591328	0.071	0.33704847	0.42839527	0.40593186	0.24591327	0.4142914	0.0	0.26266494	0.0	1.0	0.0	1.0	"L"	1.6667358	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	4.0719	28407	10521	970	166	20	73	562	17610	7068	10542	3.0546	1.0609	11254	1.7318	0.25838062	0.071	0.3675506	0.41949797	0.40607578	0.25838062	0.46858528	0.0	0.40136287	0.0	1.0	0.0	1.0	"L"	1.8430079	1.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	4.0714	14490	25536	109	172	35	81	291	18003	10635	7368	2.2458	0.8648	10825	2.1688	0.6272044	0.071	0.45841166	0.41902754	0.44372943	0.6272044		0.0	0.5907349	0.0	1.0	1.0	1.0	"L"	0.8218922	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	4.0771	15105	25057	168	70	15	40	316	18936	3350	15586	2.2538	0.8818	10613	1.9871	0.61457896	0.071	0.45121124	0.46799034	0.45767826	0.61457896	1.0	0.0	0.1769117	0.0	1.0	1.0	1.0	"L"	1.3687733	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	4.0635	13798	26280	163	69	12	32	281	17862	479	17383	2.372	0.8914	7163	2.0577	0.6467331	0.071	0.5006088	0.49104843	0.49723145	0.6467331	1.0	0.0	0.026816703	0.0	1.0	1.0	1.0	"L"	0.8372931	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	4.2666	14866	26484	136	614	21	97	448	17752	17300	452	2.1912	1.4255	37175	1.6853	0.62072843	0.071	0.38944268	0.2900754	0.3517555	0.62072843	1.0	0.0	0.9745381	0.0	1.0	1.0	1.0	"L"	1.7392406	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	1	4.0493	14188	25678	113	83	11	34	386	18808	2903	15905	2.2145	0.8607	8104	2.376	0.6341343	0.071	0.498598	0.5040837	0.50060505	0.6341343	1.0	0.0	0.15434921	0.0	1.0	1.0	1.0	"L"	0.87235165	1.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	4.2343	16255	25374	141	64	20	42	447	18411	1712	16699	2.3318	0.8265	10221	1.8005	0.599249	0.071	0.4639789	0.47498378	0.4683891	0.599249	1.0	0.0	0.09298789	0.0	1.0	1.0	1.0	"L"	0.85481757	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.1517	28326	11119	227	914	41	101	789	19463	18761	702	5.0973	1.8586	34615	3.455	0.267818	0.071	0.7991726	0.41631028	0.5188477	0.267818	0.3782829	0.0	0.96393156	0.0	1.0	0.0	1.0	"L"	0.9174348	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.1084	32740	6643	235	731	44	102	589	18675	18671	4	3.876	1.3068	12946	2.2088	0.16169311	0.071	0.5812133	0.4107314	0.43829715	0.16169311	0.0	0.0	0.9997858	0.0	1.0	0.0	1.0	"L"	0.8687813	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.4147	33495	8948	371	611	21	101	600	16002	10035	5967	5.3226	1.3061	15229	2.5793	0.20268649	0.071	0.67836386	0.5859541	0.60468435	0.20268647	0.0	0.0	0.6271091	0.0	1.0	0.0	1.0	"L"	0.812441	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	4.1451	10608	29999	187	216	25	57	359	15834	10790	5044	3.2273	1.2755	25363	2.4052	0.723722	0.071	0.46234876	0.52593434	0.47991604	0.723722	1.0	0.0	0.681445	0.0	1.0	1.0	1.0	"L"	0.9702169	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	4.1303	12045	28401	176	194	23	62	402	18120	17430	690	2.399	0.9026	10435	2.3638	0.6876256	0.071	0.4202669	0.30592155	0.38454834	0.6876256	1.0	0.0	0.96192056	0.0	1.0	1.0	1.0	"L"	0.84406126	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	4.0879	10428	29274	236	363	20	81	477	15426	11848	3578	2.3562	1.0123	10741	1.7924	0.7161133	0.071	0.39383072	0.22412753	0.34565425	0.7161134	1.0	0.0	0.76805395	0.0	1.0	1.0	1.0	"L"	0.91408074	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.466	37385	5028	204	1180	33	94	736	19083	14906	4177	3.2217	1.3727	7980	2.007	0.112583965	0.071	0.60719967	0.48859507	0.50194806	0.112583965	0.42371225	0.0	0.7811141	0.0	1.0	0.0	1.0	"L"	1.1668714	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	4.4403	34597	8150	326	319	34	84	893	18662	15449	3213	3.6697	1.2558	17787	1.8193	0.18354616	0.071	0.49251533	0.36603868	0.389253	0.18354616	0.6174172	0.0	0.827832	0.0	1.0	1.0	1.0	"L"	1.373245	0.0
"AL"	"L"	"D"	"F"	0	0	0	0	0	1	0	0	0	0	4.4441	15496	27439	256	749	22	73	406	20835	12011	8824	1.7376	1.2094	8466	1.5101	0.6174253	0.071	0.46995154	0.42500883	0.4527576	0.6174253	1.0	0.0	0.5764819	0.0	1.0	1.0	1.0	"L"	1.0984336	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	4.0642	15082	24541	214	214	35	71	485	18032	10684	7348	2.4406	1.03	9614	1.7593	0.6038335	0.071	0.41061896	0.3972424	0.40531963	0.6038335	1.0	0.0	0.59250224	0.0	1.0	1.0	1.0	"L"	1.3378413	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	4.1805	18778	21544	287	197	42	69	888	17372	5094	12278	2.4457	0.821	8195	1.7701	0.51534504	0.071	0.4001578	0.3949953	0.39765579	0.51534504	1.0	0.0	0.29323047	0.0	1.0	1.0	1.0	"L"	1.4447958	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	4.2124	21112	19863	238	229	26	79	577	19711	10624	9087	2.5866	1.0567	7272	1.814	0.47153646	0.071	0.3854906	0.44041148	0.4145143	0.47153643	0.5135289	0.0	0.5389884	0.0	1.0	1.0	1.0	"L"	1.7819407	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.2629	35341	6021	421	194	13	51	588	18999	7952	11047	3.4783	1.0626	7436	1.8478	0.14124188	0.071	0.457233	0.46839488	0.46681836	0.14124188	0.4963515	0.0	0.41854835	0.0	1.0	0.0	1.0	"L"	1.9437639	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.0736	35632	3675	394	246	14	67	708	18597	6673	11924	3.2506	1.0015	8310	2.0746	0.09021504	0.071	0.43591836	0.5157173	0.5085183	0.09021504	0.0	0.0	0.3588213	0.0	1.0	0.0	1.0	"L"	1.7843082	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.4774	36493	6794	372	313	22	75	705	17428	11856	5572	4.3978	1.11	16122	2.047	0.15173985	0.071	0.55490136	0.5239863	0.52867734	0.15173985	0.24070872	0.0	0.6802847	0.0	1.0	0.0	1.0	"L"	0.74556506	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	4.3406	26715	14218	595	389	94	132	1263	18889	7767	11122	2.6691	0.947	11157	1.7715	0.3275584	0.071	0.4207343	0.40694806	0.41146386	0.3275584	1.0	0.0	0.4111917	0.0	1.0	1.0	1.0	"L"	1.4769558	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	4.084	26200	14017	208	86	6	38	285	19639	2482	17157	2.5414	1.02	13400	1.7918	0.34321743	0.071	0.4356139	0.47425717	0.46099412	0.34321743	1.0	0.0	0.12638117	0.0	1.0	1.0	1.0	"L"	1.3644938	1.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	4.4379	33490	8143	713	557	65	111	1300	19837	8827	11010	3.3664	1.1802	12167	2.0377	0.18348768	0.071	0.40599287	0.4656695	0.45471957	0.18348768	0.5143225	0.0	0.44497657	0.0	1.0	1.0	1.0	"L"	1.5911777	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	4.0703	34626	5244	355	103	9	39	327	19951	5230	14721	2.6462	1.0888	8344	1.6139	0.12883571	0.071	0.39035088	0.42254436	0.41839668	0.12883571	0.67642957	0.0	0.26214224	0.0	1.0	1.0	1.0	"L"	1.575775	1.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.3453	33758	7308	541	602	59	123	1062	19287	9357	9930	3.6348	1.1172	14509	2.0323	0.16818172	0.071	0.42159277	0.4608383	0.4542379	0.16818172	0.31059664	0.0	0.48514545	0.0	1.0	0.0	1.0	"L"	1.7041281	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.3598	38816	3366	436	219	22	63	676	19101	9819	9282	4.1259	1.0835	15222	2.1936	0.077205375	0.071	0.5127748	0.66521674	0.6534474	0.077205375	0.23195668	0.0	0.51405686	0.0	1.0	0.0	1.0	"L"	2.153952	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	4.3563	37617	4580	384	286	22	90	584	18647	17029	1618	4.4314	1.3196	12479	2.3708	0.10513509	0.071	0.6213974	0.56681114	0.5725501	0.10513509	0.0	0.0	0.91323	0.0	1.0	0.0	1.0	"L"	2.0560126	0.0
"AL"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	4.2918	14743	27252	391	128	20	52	332	16694	14414	2280	2.5325	1.0241	11020	1.8166	0.63497835	0.071	0.47846028	0.37367547	0.44021156	0.63497835	1.0	0.0	0.863424	0.0	1.0	1.0	1.0	"L"	2.0905366	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.3839	36489	5015	1712	116	14	50	443	16425	2911	13514	3.6644	1.285	12907	1.5759	0.11439586	0.071	0.48594218	0.40647537	0.41556606	0.11439586	0.24714057	0.0	0.17722984	0.0	1.0	0.0	1.0	"L"	2.0585973	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.4385	38054	4638	371	577	31	107	607	17603	15573	2030	4.3785	1.6147	18447	2.2467	0.104494765	0.071	0.6951272	0.47862732	0.50125045	0.104494765	0.0	0.0	0.8846787	0.0	1.0	0.0	1.0	"L"	2.249679	0.0
"AL"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	4.1566	34816	3748	398	1944	40	116	504	17024	7164	9860	3.5543	1.1835	23259	1.6111	0.09016985	0.071	0.44236925	0.3676556	0.37439254	0.09016985	0.0	0.0	0.42081767	0.0	1.0	0.0	1.0	"L"	2.339771	0.0
"AR"	"U"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	8.0285	77778	122	1032	351	62	77	863	39610	12406	27204	2.8717	0.8504	10740	1.633	0.001519586	0.106	7.0409837	0.46749747	0.47748646	0.0015195864	0.0	0.0	0.31320372	1.0	1.0	0.0	0.0	"U"	2.1549044	1.0
"AR"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	2.585	21122	3599	542	64	9	60	454	11346	1997	9349	3.1149	1.0462	10344	1.6656	0.1392263	0.106	0.36315644	0.36312973	0.36313346	0.1392263	1.0	0.0	0.17600916	0.0	1.0	1.0	0.0	"L"	1.4717865	0.0
"AR"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	2.7547	17000	8066	275	67	12	49	2078	11878	4275	7603	2.8476	1.0862	9325	1.6245	0.29280865	0.106	0.35246715	0.29782864	0.31382728	0.29280865	0.7887	0.0	0.3599091	0.0	1.0	1.0	0.0	"L"	1.1891556	0.0
"AR"	"U"	"R"	"F"	0	0	0	0	1	0	0	0	0	0	7.9526	73008	710	2371	830	45	184	2378	31910	10795	21115	3.2241	1.3487	9027	1.516	0.008927898	0.106	1.356338	0.36614394	0.3749843	0.008927898	0.0	0.0	0.33829516	1.0	1.0	0.0	0.0	"U"	1.3760766	0.0
"AR"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	2.573	18781	6326	175	120	13	29	286	12276	2732	9544	3.0154	0.9505	8971	1.8842	0.24586086	0.106	0.41100222	0.36842918	0.37889624	0.24586086	1.0	0.0	0.22254807	0.0	1.0	1.0	0.0	"L"	1.3241074	0.0
"AR"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	0	2.6778	10692	15563	164	90	11	48	210	12579	5871	6708	2.2579	0.9871	8409	1.851	0.58118606	0.106	0.33001348	0.27097636	0.30528793	0.58118606	1.0	0.0	0.46673027	0.0	1.0	1.0	0.0	"L"	0.99045646	0.0
"AR"	"U"	"D"	"M"	0	0	0	0	0	1	0	0	0	0	7.5753	25405	48422	336	287	42	92	1169	29914	20392	9522	2.4435	0.9884	10875	1.6657	0.63920903	0.106	0.34903556	0.21568914	0.30092537	0.63920903	1.0	0.0	0.68168753	1.0	1.0	1.0	0.0	"U"	1.989888	0.0
"AR"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	2.8292	16836	10730	165	196	15	36	314	12786	9939	2847	2.8979	0.9282	13710	2.1748	0.3792592	0.106	0.34650514	0.35582507	0.3522904	0.37925917	1.0	0.0	0.7773346	0.0	1.0	1.0	0.0	"L"	1.1202399	0.0
"AR"	"U"	"D"	"F"	0	0	0	0	1	0	0	0	0	1	7.8184	67344	3381	1694	1872	215	255	3423	32758	26528	6230	3.2773	1.0655	8769	1.8846	0.043244142	0.106	0.6202307	0.44921994	0.45661515	0.043244142	1.0	0.0	0.80981743	1.0	1.0	1.0	0.0	"U"	1.555251	1.0
"AR"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	2.8003	17245	9131	147	74	7	35	1364	13291	4481	8810	2.5893	0.8816	7036	1.7711	0.32607225	0.106	0.4483627	0.29106614	0.34235618	0.32607222	1.0	0.0	0.33714545	0.0	1.0	1.0	0.0	"L"	1.15182	0.0
"AR"	"U"	"R"	"F"	0	0	0	0	1	0	0	0	0	1	7.8233	65481	321	1315	1052	139	101	9824	32322	19496	12826	4.0759	1.7785	9031	2.073	0.004103128	0.106	2.8535826	0.41712445	0.42712155	0.004103128	0.0	0.0	0.60318047	1.0	1.0	0.0	0.0	"U"	2.0077012	1.0
"AR"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	2.7194	19640	6384	131	74	17	14	934	11813	5216	6597	3.1787	1.0862	10396	1.7971	0.23475765	0.106	0.37531328	0.32984143	0.3405163	0.23475766	1.0	0.0	0.44154748	0.0	1.0	1.0	0.0	"L"	1.4607472	1.0
