Region,Chamber,Session/Congress,Bill Type,Number,Title,Current Status,Current Status Date,Date Introduced,Sponsor(s),Cosponsors,Primary Party,Quorum Profile URL,Bill Text URL,Word Count,Official Description,Organization Description,Stance
Michigan,House,2011-2012 Regular Session,House Bill,4454,H.B. 4454 (2011-2012 Regular Session): Insurance; Health; Coverage for Off-Label Use of Approved Drugs; Modify. Amends Sec. 3406q of 1956 Pa 218 (Mcl 500.3406q),Referred to Committee,3/16/2011,4/7/2011,Bob Genetski,,Republican,https://www.quorum.us/bill/1625845/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4454.htm,590,,,
Michigan,House,2011-2012 Regular Session,House Bill,4453,H.B. 4453 (2011-2012 Regular Session): Local Government; Public Services; Public Entities Competing Against Private Competition; Prohibit Under Certain Circumstances. Creates New Act,Referred to Committee,3/16/2011,4/7/2011,Tom McMillin,"MI Rep. Pat Somerville (R-MI23), Pete Lund",Republican,https://www.quorum.us/bill/1625834/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4453.htm,847,,,
Michigan,House,2011-2012 Regular Session,House Bill,4451,"H.B. 4451 (2011-2012 Regular Session): Employment Security; Administration; Disposition of Certain Interest; Provide For. Amends Sec. 15 of 1936 (Ex Sess) Pa 1 (Mcl 421.15).  Tie Bar With: Hb 4448'11, Hb 4449'11, Hb 4450'11",Referred to Committee,3/16/2011,4/7/2011,MI Rep. Pat Somerville (R-MI23),,Republican,https://www.quorum.us/bill/1625816/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4451.htm,2861,,,
Michigan,House,2011-2012 Regular Session,House Bill,4450,"H.B. 4450 (2011-2012 Regular Session): Employment Security; Administration; Sanctions for Violators; Revise Disposition of Proceeds. Amends Sec. 54 of 1936 (Ex Sess) Pa 1 (Mcl 421.54).  Tie Bar With: Hb 4448'11, Hb 4449'11, Hb 4451'11",Referred to Committee,3/16/2011,4/7/2011,MI Rep. Pat Somerville (R-MI23),,Republican,https://www.quorum.us/bill/1625804/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4450.htm,2323,,,
Michigan,House,2011-2012 Regular Session,House Bill,4449,"H.B. 4449 (2011-2012 Regular Session): Employment Security; Administration; Disposition of Interest Collected on Improper Benefits; Provide For. Amends Sec. 62 of 1936 (Ex Sess) Pa 1 (Mcl 421.62).  Tie Bar With: Hb 4448'11, Hb 4450'11, Hb 4451'11",Referred to Committee,3/16/2011,4/7/2011,MI Rep. Pat Somerville (R-MI23),,Republican,https://www.quorum.us/bill/1625795/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4449.htm,837,,,
Michigan,House,2011-2012 Regular Session,House Bill,4448,"H.B. 4448 (2011-2012 Regular Session): Employment Security; Administration; Bureau of Worker's and Unemployment Compensation; Establish Fraud Control Fund. Amends Sec. 10 of 1936 (Ex Sess) Pa 1 (Mcl 421.10).  Tie Bar With: Hb 4449'11, Hb 4450'11, Hb 4451'11",Referred to Committee,3/16/2011,4/7/2011,MI Rep. Pat Somerville (R-MI23),,Republican,https://www.quorum.us/bill/1625787/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4448.htm,1591,,,
Michigan,House,2011-2012 Regular Session,House Bill,4440,H.B. 4440 (2011-2012 Regular Session): Torts; Product Liability; Limitation on Liability for Drugs That Have Been Approved by Federal Food and Drug Administration; Rescind. Amends Sec. 2946 of 1961 Pa 236 (Mcl 600.2946),Referred to Committee,3/15/2011,4/7/2011,Lisa Brown,"Sean McCann, Barb Byrum, MI Rep. Charles Smiley (D-MI50), Harold Haugh, Andrew Kandrevas, MI Rep. Jeff Irwin (D-MI53), MI Rep. Jim Townsend (D-MI26), MI Rep. George Darany (D-MI15), Vicki Barnett, Kate Segal, Joan Bauer, Phil Cavanagh, MI Rep. Marcia Hovey-Wright (D-MI92), Ellen Lipton, Dian Slavens, Mark Meadows, Rashida Tlaib, Bob Constan, Timothy Bledsoe, Former MI Rep. Brandon Dillon (D-MI75), MI Leader Jim Ananich (D-MI27), David Nathan",Democrat,https://www.quorum.us/bill/1613688/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4440.htm,600,,,
Michigan,Senate,2011-2012 Regular Session,Senate Concurent Resolution,8,S.C.R. 8 (2011-2012 Regular Session): A Concurrent Resolution to Revise the Project Costs of the Western Michigan University Sangren Hall Replacement Project,Agreed To (Concurrent Resolution),3/15/2011,4/7/2011,MI Sen. Tonya Schuitmaker (R-MI26),"Howard Walker, MI Sen. Darwin Booher (R-MI35), MI Sen. Jack Brandenburg (R-MI8), Sharon Tyler, Steven Lindberg, Lesia Liss, Bob Constan",Republican,https://www.quorum.us/bill/1626041/,http://www.legislature.mi.gov/documents/2011-2012/concurrentresolutionadopted/Senate/htm/2011-SACRS-0008.htm,232,,,
Michigan,House,2011-2012 Regular Session,House Bill,4429,H.B. 4429 (2011-2012 Regular Session): Property Tax; Delinquent Taxes; Eligibility Requirements to Withhold Property From the Petition for Foreclosure; Revise. Amends Sec. 78h of 1893 Pa 206 (Mcl 211.78h),Referred to Committee,3/15/2011,4/7/2011,Shanelle Jackson,"MI Leader Jim Ananich (D-MI27), MI Rep. Erika Geiss (D-MI12), Jon Switalski, Ellen Lipton, Dian Slavens, Mark Meadows, Lesia Liss, Bob Constan, Lisa Howze, MI Rep. George Darany (D-MI15), Vicki Barnett, Kate Segal, Joan Bauer, MI Rep. David Rutledge (D-MI54), Sean McCann, MI Rep. Charles Smiley (D-MI50), Harold Haugh, Andrew Kandrevas",Democrat,https://www.quorum.us/bill/1626202/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4429.htm,606,,,
Michigan,House,2011-2012 Regular Session,House Bill,4430,H.B. 4430 (2011-2012 Regular Session): Property Tax; Delinquent Taxes; Notice Requirements for Show Cause Hearing and Foreclosure Hearing; Revise. Amends Sec. 78i of 1893 Pa 206 (Mcl 211.78i),Referred to Committee,3/15/2011,4/7/2011,MI Rep. Marcia Hovey-Wright (D-MI92),"MI Rep. David Rutledge (D-MI54), Lisa Howze, MI Rep. George Darany (D-MI15), Vicki Barnett, Kate Segal, Joan Bauer, MI Rep. Charles Smiley (D-MI50), Harold Haugh, Andrew Kandrevas, Rudy Hobbs, MI Rep. Charles Brunner (D-MI96), Sean McCann, MI Leader Jim Ananich (D-MI27), Shanelle Jackson, Former MI Rep. Brandon Dillon (D-MI75), Mark Meadows, Lesia Liss, Bob Constan, MI Rep. Erika Geiss (D-MI12), MI Rep. Harvey Santana (D-MI9), Jon Switalski, Ellen Lipton, Dian Slavens",Democrat,https://www.quorum.us/bill/1626213/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4430.htm,2180,,,
Michigan,House,2011-2012 Regular Session,House Bill,4431,H.B. 4431 (2011-2012 Regular Session): Property Tax; Delinquent Taxes; Notice of Judgment Foreclosing Property; Revise. Amends Sec. 78k of 1893 Pa 206 (Mcl 211.78k),Referred to Committee,3/15/2011,4/7/2011,Tim Melton,"MI Rep. Charles Brunner (D-MI96), Sean McCann, Harold Haugh, MI Rep. Charles Smiley (D-MI50), Rudy Hobbs, Andrew Kandrevas, MI Rep. George Darany (D-MI15), Lisa Howze, Joan Bauer, Kate Segal, Vicki Barnett, Jon Switalski, MI Rep. Harvey Santana (D-MI9), MI Rep. Erika Geiss (D-MI12), Dian Slavens, Ellen Lipton, Mark Meadows, Lesia Liss, Former MI Rep. Brandon Dillon (D-MI75), Shanelle Jackson, MI Leader Jim Ananich (D-MI27)",Democrat,https://www.quorum.us/bill/1626227/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4431.htm,2171,,,
Michigan,House,2011-2012 Regular Session,House Bill,4432,H.B. 4432 (2011-2012 Regular Session): Civil Procedure; Foreclosure; Foreclosure of Mortgages; Require Notice to Local Unit of Government Before Foreclosure. Amends Sec. 3204 of 1961 Pa 236 (Mcl 600.3204) & Adds Sec. 3104,Referred to Committee,3/15/2011,4/7/2011,MI Rep. David Rutledge (D-MI54),"Lesia Liss, Mark Meadows, MI Rep. Harvey Santana (D-MI9), Jon Switalski, MI Rep. Erika Geiss (D-MI12), Dian Slavens, Ellen Lipton, Shanelle Jackson, MI Leader Jim Ananich (D-MI27), Former MI Rep. Brandon Dillon (D-MI75), Harold Haugh, MI Rep. Charles Smiley (D-MI50), Rudy Hobbs, Andrew Kandrevas, MI Rep. Charles Brunner (D-MI96), Sean McCann, Lisa Howze, MI Rep. George Darany (D-MI15), MI Rep. Jim Townsend (D-MI26), Joan Bauer, Vicki Barnett, Kate Segal",Democrat,https://www.quorum.us/bill/1626237/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4432.htm,782,,,
Michigan,House,2011-2012 Regular Session,House Bill,4433,"H.B. 4433 (2011-2012 Regular Session): Health; Abortion; Performance of a Diagnostic Ultrasound Examination on Woman Seeking an Abortion; Require, and Require Use of Most Technologically Advanced Equipment on Site. Amends Secs. 17014 & 17015 of 1978 Pa 368 (Mcl 333.17014 & 333.17015)",Referred to Committee,3/15/2011,4/7/2011,MI Rep. Joel Johnson (R-MI97),"Matt Huuki, MI Rep. Andrea LaFontaine (R-MI32), MI Sen. Wayne Schmidt (R-MI37), MI Rep. Ray Franz (R-MI101), MI Sen. Dale Zorn (R-MI17), Kurt Damrow, MI Speaker Kevin Cotter (R-MI99), MI Rep. Charles Brunner (D-MI96), Richard LeBlanc, Paul Opsommer, Deb Lynn Shaughnessy, MI Rep. Amanda Price (R-MI89), MI Rep. Pat Somerville (R-MI23), Paul Scott, Cindy Denby, Gail Haines, Kenneth Kurtz, MI Rep. Kurt Heise (R-MI20), MI Rep. Ed McBroom (R-MI108), MI Rep. Paul Muxlow (R-MI83), MI Sen. Ken Horn (R-MI32), MI Rep. Mike Callton (R-MI87), MI Rep. Tom Hooker (R-MI77), MI Sen. Mike Shirkey (R-MI16), John Walsh, MI Rep. Ken Yonker (R-MI72)",Republican,https://www.quorum.us/bill/1626247/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4433.htm,4420,,,
Michigan,House,2011-2012 Regular Session,House Bill,4438,H.B. 4438 (2011-2012 Regular Session): Weapons; Firearms; Weapon-Free Zones; Amend Concealed Weapon Act to Include Libraries. Amends Sec. 5o of 1927 Pa 372 (Mcl 28.425o),Referred to Committee,3/15/2011,4/7/2011,Joan Bauer,Mark Meadows,Democrat,https://www.quorum.us/bill/1626300/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4438.htm,1158,,,
Michigan,House,2011-2012 Regular Session,House Bill,4439,H.B. 4439 (2011-2012 Regular Session): Weapons; Firearms; Weapon-Free Zones; Amend Provisions in Michigan Penal Code to Include Libraries. Amends Sec. 234d of 1931 Pa 328 (Mcl 750.234d),Referred to Committee,3/15/2011,4/7/2011,Joan Bauer,Mark Meadows,Democrat,https://www.quorum.us/bill/1626310/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4439.htm,266,,,
Michigan,House,2011-2012 Regular Session,House Bill,4444,H.B. 4444 (2011-2012 Regular Session): State Financing and Management; Budget; Fiscal Year Calendar; Revise. Amends Sec. 491 of 1984 Pa 431 (Mcl 18.1491),Referred to Committee,3/15/2011,4/7/2011,MI Rep. Aric Nesbitt (R-MI66),"Frank Foster, MI Rep. Ben Glardon (R-MI85)",Republican,https://www.quorum.us/bill/1626320/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4444.htm,103,,,
Michigan,House,2011-2012 Regular Session,House Bill,4428,H.B. 4428 (2011-2012 Regular Session): Property Tax; Delinquent Taxes; Additional Interest Upon Forfeiture; Permit Waiver Under Certain Circumstances. Amends Sec. 78g of 1893 Pa 206 (Mcl 211.78g),Referred to Committee,3/15/2011,4/7/2011,Jon Switalski,"Lesia Liss, Mark Meadows, Ellen Lipton, Dian Slavens, MI Rep. Erika Geiss (D-MI12), MI Leader Jim Ananich (D-MI27), Shanelle Jackson, Andrew Kandrevas, MI Rep. Charles Smiley (D-MI50), Harold Haugh, Sean McCann, MI Rep. David Rutledge (D-MI54), Vicki Barnett, Kate Segal, Joan Bauer, Lisa Howze, MI Rep. George Darany (D-MI15)",Democrat,https://www.quorum.us/bill/1626196/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4428.htm,1189,,,
Michigan,House,2011-2012 Regular Session,House Joint Resolution,0,"H.J.R. P. (2011-2012 Regular Session): Natural Resources; Hunting; Constitutional Right to Hunt, Trap, and Fish; Provide For. Amends the State Constitution by Adding Sec. 28 to Art. I",Referred to Committee,3/15/2011,4/7/2011,MI Rep. Bruce Rendon (R-MI103),"MI Rep. Holly Hughes (R-MI91), MI Rep. Jon Bumstead (R-MI100), MI Rep. Ken Yonker (R-MI72), Kenneth Kurtz, MI Rep. Ed McBroom (R-MI108), MI Rep. Tom Hooker (R-MI77), MI Rep. Ray Franz (R-MI101), MI Sen. Dale Zorn (R-MI17), Kevin Daley, Frank Foster, Matt Huuki, MI Rep. Marilyn Lane (D-MI31), MI Rep. Kathy Crawford (R-MI38), MI Rep. Joel Johnson (R-MI97), Harold Haugh, MI Speaker Kevin Cotter (R-MI99), Paul Opsommer",Republican,https://www.quorum.us/bill/1626333/,http://www.legislature.mi.gov/documents/2011-2012/jointresolutionintroduced/House/htm/2011-HIJR-P.htm,210,,,
Michigan,House,2011-2012 Regular Session,House Simple Resolution,45,"H.R. 45 (2011-2012 Regular Session): To Urge the Federal Energy Regulatory Commission to Grant a Rehearing and Modify Its December 16, 2010 Order Approving the Midwest Independent Transmission System Operator's Cost Allocation Proposal to Socialize Transmissions Costs.
",Referred to Committee,3/15/2011,4/7/2011,MI Rep. Amanda Price (R-MI89),"Joe Haveman, MI Sen. Mike Shirkey (R-MI16), Paul Opsommer, MI Rep. Aric Nesbitt (R-MI66)",Republican,https://www.quorum.us/bill/1626436/,http://www.legislature.mi.gov/documents/2011-2012/resolutionintroduced/House/htm/2011-HIR-0045.htm,730,,,
Michigan,House,2011-2012 Regular Session,House Bill,4287,H.B. 4287 (2011-2012 Regular Session): Labor; Fair Employment Practices; Fair and Open Competition in Governmental Construction Act; Create. Creates New Act,Reported by Committee,3/15/2011,4/7/2011,Joe Haveman,"MI Rep. Al Pscholka (R-MI79), MI Rep. Ken Goike (R-MI33), Paul Scott, MI Sen. Marty Knollenberg (R-MI13), Sharon Tyler, MI Rep. Bradford Jacobsen (R-MI46), Gail Haines, Pete Lund, Cindy Denby, MI Rep. Nancy Jenkins (R-MI57), MI Sen. Margaret O'Brien (R-MI20), David Agema, MI Rep. Tom Hooker (R-MI77), MI Rep. Mike Callton (R-MI87), MI Rep. Earl Poleski (R-MI64), MI Sen. Ken Horn (R-MI32), MI Rep. Paul Muxlow (R-MI83), Kenneth Kurtz, MI Rep. Phil Potvin (R-MI102), MI Sen. Mike Shirkey (R-MI16), MI Rep. Ken Yonker (R-MI72), John Walsh, MI Rep. Jon Bumstead (R-MI100), Bill Rogers, MI Rep. Jeremy Moss (D-MI35), MI Sen. Peter MacGregor (R-MI28), Matt Lori, Kevin Daley, MI Rep. Aric Nesbitt (R-MI66), Rick Olson, MI Rep. Ray Franz (R-MI101), MI Sen. Wayne Schmidt (R-MI37), MI Speaker Kevin Cotter (R-MI99), Judson Gilbert, Paul Opsommer, MI Rep. Bruce Rendon (R-MI103), Greg MacMaster, Bob Genetski, Deb Lynn Shaughnessy, MI Rep. Amanda Price (R-MI89), Tom McMillin, MI Rep. Kathy Crawford (R-MI38)",Republican,https://www.quorum.us/bill/1627505/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4287.htm,473,,,
Michigan,House,2011-2012 Regular Session,House Bill,4427,H.B. 4427 (2011-2012 Regular Session): Property Tax; Delinquent Taxes; Second Notice of Forfeiture; Revise. Amends Sec. 78f of 1893 Pa 206 (Mcl 211.78f),Referred to Committee,3/15/2011,4/7/2011,Lisa Howze,"Shanelle Jackson, MI Leader Jim Ananich (D-MI27), Former MI Rep. Brandon Dillon (D-MI75), Bob Constan, Lesia Liss, Mark Meadows, Dian Slavens, Ellen Lipton, MI Rep. Harvey Santana (D-MI9), Jon Switalski, MI Rep. Erika Geiss (D-MI12), Joan Bauer, Vicki Barnett, Kate Segal, MI Rep. George Darany (D-MI15), Rudy Hobbs, Andrew Kandrevas, Harold Haugh, MI Rep. Charles Smiley (D-MI50), Sean McCann, MI Rep. Charles Brunner (D-MI96)",Democrat,https://www.quorum.us/bill/1626184/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4427.htm,630,,,
Michigan,House,2011-2012 Regular Session,House Bill,4426,H.B. 4426 (2011-2012 Regular Session): Property Tax; Delinquent Taxes; First Notice of Forfeiture; Revise. Amends Sec. 78c of 1893 Pa 206 (Mcl 211.78c),Referred to Committee,3/15/2011,4/7/2011,Woodrow Stanley,"MI Rep. Charles Brunner (D-MI96), Sean McCann, MI Rep. Charles Smiley (D-MI50), Harold Haugh, Andrew Kandrevas, Rudy Hobbs, MI Rep. George Darany (D-MI15), Lisa Howze, Kate Segal, Vicki Barnett, Joan Bauer, MI Rep. David Rutledge (D-MI54), MI Rep. Erika Geiss (D-MI12), Jon Switalski, MI Rep. Harvey Santana (D-MI9), Ellen Lipton, Dian Slavens, Lesia Liss, Mark Meadows, Former MI Rep. Brandon Dillon (D-MI75), MI Leader Jim Ananich (D-MI27), Shanelle Jackson",Democrat,https://www.quorum.us/bill/1626172/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4426.htm,379,,,
Michigan,House,2011-2012 Regular Session,House Bill,4425,H.B. 4425 (2011-2012 Regular Session): Property Tax; Appeals; Resident Protest to Board of Review by Letter; Allow. Amends Sec. 30 of 1893 Pa 206 (Mcl 211.30),Referred to Committee,3/15/2011,4/7/2011,Rashida Tlaib,"MI Rep. Charles Smiley (D-MI50), Harold Haugh, Andrew Kandrevas, Rudy Hobbs, MI Rep. Charles Brunner (D-MI96), Sean McCann, MI Rep. David Rutledge (D-MI54), Lisa Howze, MI Rep. George Darany (D-MI15), Vicki Barnett, Kate Segal, Joan Bauer, Lesia Liss, Mark Meadows, MI Rep. Erika Geiss (D-MI12), MI Rep. Harvey Santana (D-MI9), Jon Switalski, Ellen Lipton, Dian Slavens, MI Leader Jim Ananich (D-MI27), Shanelle Jackson, Former MI Rep. Brandon Dillon (D-MI75)",Democrat,https://www.quorum.us/bill/1626153/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4425.htm,761,,,
Michigan,House,2011-2012 Regular Session,House Bill,4421,H.B. 4421 (2011-2012 Regular Session): Liquor; Licenses; Inventory on Premises; Modify for Licensees Operating Motor Fuel Pumps. Amends Sec. 541 of 1998 Pa 58 (Mcl 436.1541),Referred to Committee,3/15/2011,4/7/2011,Steven Lindberg,,Democrat,https://www.quorum.us/bill/1626088/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4421.htm,852,,,
Michigan,House,2011-2012 Regular Session,House Bill,4418,H.B. 4418 (2011-2012 Regular Session): Counties; Boards and Commissions; Membership on the Board of Public Works; Modify. Amends Sec. 2 of 1957 Pa 185 (Mcl 123.732),Referred to Committee,3/15/2011,4/7/2011,MI Sen. Wayne Schmidt (R-MI37),,Republican,https://www.quorum.us/bill/1626080/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4418.htm,1213,,,
Michigan,House,2011-2012 Regular Session,House Bill,4423,H.B. 4423 (2011-2012 Regular Session): Property Tax; Other; Assessment Change Notice; Revise. Amends Sec. 24c of 1893 Pa 206 (Mcl 211.24c),Referred to Committee,3/15/2011,4/7/2011,Former MI Rep. Brandon Dillon (D-MI75),"Shanelle Jackson, MI Leader Jim Ananich (D-MI27), Lesia Liss, Mark Meadows, MI Rep. Harvey Santana (D-MI9), Jon Switalski, MI Rep. Erika Geiss (D-MI12), Dian Slavens, Ellen Lipton, MI Rep. David Rutledge (D-MI54), Lisa Howze, MI Rep. George Darany (D-MI15), Joan Bauer, Vicki Barnett, Kate Segal, Harold Haugh, MI Rep. Charles Smiley (D-MI50), Rudy Hobbs, Andrew Kandrevas, MI Rep. Charles Brunner (D-MI96), Sean McCann",Democrat,https://www.quorum.us/bill/1626131/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4423.htm,692,,,
Michigan,House,2011-2012 Regular Session,House Bill,4424,H.B. 4424 (2011-2012 Regular Session): Property Tax; Delinquent Taxes; Items Included in Delinquent Taxes; Exclude Water and Utility Bills. Amends Sec. 78a of 1893 Pa 206 (Mcl 211.78a),Referred to Committee,3/15/2011,4/7/2011,MI Rep. Charles Smiley (D-MI50),"Shanelle Jackson, MI Leader Jim Ananich (D-MI27), Former MI Rep. Brandon Dillon (D-MI75), Mark Meadows, Lesia Liss, Dian Slavens, Ellen Lipton, MI Rep. Harvey Santana (D-MI9), Jon Switalski, MI Rep. Erika Geiss (D-MI12), MI Rep. David Rutledge (D-MI54), Joan Bauer, Vicki Barnett, Kate Segal, Lisa Howze, MI Rep. George Darany (D-MI15), Rudy Hobbs, Andrew Kandrevas, Harold Haugh, Sean McCann, MI Rep. Charles Brunner (D-MI96)",Democrat,https://www.quorum.us/bill/1626141/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4424.htm,757,,,
Michigan,House,2011-2012 Regular Session,House Bill,4437,H.B. 4437 (2011-2012 Regular Session): Liquor; Licenses; Issuance of a Probationary License; Provide for Under Certain Circumstances. Amends Sec. 525 of 1998 Pa 58 (Mcl 436.1525),Referred to Committee,3/15/2011,4/7/2011,MI Rep. Al Pscholka (R-MI79),"Matt Huuki, Maureen Stapleton, MI Sen. Peter MacGregor (R-MI28), MI Rep. Andrea LaFontaine (R-MI32), MI Rep. Aric Nesbitt (R-MI66), MI Sen. Wayne Schmidt (R-MI37), MI Rep. Marcia Hovey-Wright (D-MI92), Kevin Daley, Kurt Damrow, MI Rep. Jeff Farrington (R-MI30), MI Speaker Kevin Cotter (R-MI99), Greg MacMaster, MI Rep. Bruce Rendon (R-MI103), Mark Ouimet, MI Rep. Joel Johnson (R-MI97), Deb Lynn Shaughnessy, MI Rep. Amanda Price (R-MI89), Former MI Rep. Brandon Dillon (D-MI75), Paul Scott, MI Rep. Holly Hughes (R-MI91), MI Leader Jim Ananich (D-MI27), MI Rep. Peter Pettalia (R-MI106), MI Rep. Phil Potvin (R-MI102), MI Rep. Nancy Jenkins (R-MI57), MI Sen. Ken Horn (R-MI32), MI Rep. Harvey Santana (D-MI9), MI Rep. Tom Hooker (R-MI77), MI Sen. Margaret O'Brien (R-MI20), MI Rep. Jon Bumstead (R-MI100), Joe Haveman, MI Sen. Mike Shirkey (R-MI16), MI Rep. Ken Yonker (R-MI72)",Republican,https://www.quorum.us/bill/1626269/,http://www.legislature.mi.gov/documents/2011-2012/billintroduced/House/htm/2011-HIB-4437.htm,1569,,,
